id_projeto;base;base_cost;base_duration;base_end_at;base_start_at;color;delay;delta;expected;expected_duration;expected_end_at;expected_start_at;idp;name;name_x;name_y;position;realized;service_id;total_cost
35482;;;;;;#52331B;;;;;;;;FOR - ESTRUTURA FORRO;;;42;;3160514;
35482;;;;;;#574467;;;;;;;;PASSEIO CALÇADA;;;43;;3160515;
35482;0.0;777944.7899222056;151.0;2026-10-06;2026-05-08;#4A796F;37.0;-16.0;0.0;167.0;2026-11-12;2026-05-29;0.0;ESQ - JANELA DE ALUMÍNIO + PEITORIL;ESQ - JANELA DE ALUMÍNIO + PEITORIL;;44;0.0;3160516;777944.7899222056
35482;0.0;46559.399995344;154.0;2026-11-13;2026-06-12;#12862F;38.0;-27.0;0.0;181.0;2026-12-21;2026-06-23;0.0;BAN - BANCADA COZINHA;BAN - BANCADA COZINHA;;45;0.0;3160517;46559.3999953441
35482;;;;;;#387D8E;;;;;;;;DECORAÇÃO;;;46;;3160518;
35482;;;;;;#0A322A;;;;;;;;PAISAGISMO;;;47;;3160519;
35482;;;;;;#A45D5C;;;;;;;;QUADRA POLIESRPORTIVA;;;48;;3160520;
35482;;;;;;#E70302;;;;;;;;QUADRA DE BEACH TÊNIS;;;49;;3160521;
35482;;;;;;#243A0B;;;;;;;;BIBLIOTECA;;;50;;3160522;
35482;;;;;;#52331B;;;;;;;;PLAYGROUND;;;51;;3160523;
35482;;;;;;#727800;;;;;;;;ESPAÇO PET;;;52;;3160524;
35482;;;;;;#FF6C0F;;;;;;;;LIXEIRA;;;53;;3160525;
35482;;;;;;#193A92;;;;;;;;CICLOVIA;;;54;;3160526;
35482;;;;;;#587832;;;;;;;;CENTRO COMUNITÁRIO;;;55;;3160527;
35482;;;;;;#23843B;;;;;;;;ACADEMIA;;;56;;3160528;
35482;1.0;2247686.05;128.0;2026-04-08;2025-12-01;#702C47;0.0;0.0;1.0;128.0;2026-04-08;2025-12-01;1.0;TERRAPLANAGEM;TERRAPLANAGEM;TERRAPLANAGEM;57;1.0;3160529;2247686.05
35482;;;;;;#03A12A;;;;;;;;INFRAESTRUTURA ÁGUA e ESGOTO;;;58;;3160530;
35482;;;;;;#1B425C;;;;;;;;INFRAESTRUTURA DRENAGEM;;;59;;3160531;
35482;0.0;1398463.54;130.0;2026-11-03;2026-06-26;#1C303E;0.0;0.0;0.0;130.0;2026-11-03;2026-06-26;0.0;PAVIMENTAÇÃO;PAVIMENTAÇÃO;;60;0.0;3160532;1398463.54
35482;;;;;;#348248;;;;;;;;LIGAÇÕES DEFINITIVAS;;;61;;3160533;
35482;0.0;0.0;128.0;2026-03-18;2025-11-10;#12862F;0.0;0.0;0.0;128.0;2026-03-18;2025-11-10;0.0;MOBILIZAÇÃO E LIMPEZA DO TERRENO;MOBILIZAÇÃO E LIMPEZA DO TERRENO;MOBILIZAÇÃO E LIMPEZA DO TERRENO;62;0.0;3160534;0.0
35482;;;;;;#E4061B;;;;;;;;FUNDAÇÃO;;;63;;3160535;
35482;0.87;79750.0;144.0;2026-05-08;2025-12-15;#387D8E;0.0;0.0;0.87;144.0;2026-05-08;2025-12-15;0.8;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;64;0.7;3160536;79750.0
35482;;;;;;#A45D5C;;;;;;;;INSTALAÇÕES ÁGUA e ESGOTO;;;65;;3160537;
35482;0.76666667;500000.0;128.0;2026-05-20;2026-01-12;#206D9F;43.0;-1.0;0.43333333;129.0;2026-07-02;2026-02-23;0.59;MURO DE CONTENÇÃO;MURO DE CONTENÇÃO;MURO DE CONTENÇÃO;66;0.45;3175171;500000.0
35482;;;;;;#FF6C0F;;;;;;;;PRUMADAS HIDRÁULICAS;;;67;;3176726;
35482;;;;;;#B18706;;;;;;;;RAMAIS HIDRÁULICOS;;;68;;3176731;
35482;0.04545455;92072.2199907928;153.0;2026-09-10;2026-04-10;#2C65FB;48.0;-9.0;0.0;162.0;2026-10-28;2026-05-19;0.0;SHAFT APTO;SHAFT APTO;SHAFT APTO;69;0.0;3176737;92072.2199907928
35482;0.11363636;408572.1999591428;153.0;2026-09-01;2026-04-01;#A338F8;49.0;-7.0;0.0;160.0;2026-10-20;2026-05-13;0.0;CONTRAPISO;CONTRAPISO;CONTRAPISO;70;0.0;3176745;408572.1999591428
35482;0.0;554678.2299445319;155.0;2026-11-05;2026-06-03;#E4045F;36.0;-22.0;0.0;177.0;2026-12-11;2026-06-17;0.0;ACABAMENTO ELÉTRICO;ACABAMENTO ELÉTRICO;;71;0.0;3179384;554678.2299445325
35482;;;;;;#E70302;;;;;;;;ANEXOS - FUNDAÇÃO;;;72;;3179487;
35482;;;;;;#0A4C77;;;;;;;;ANEXOS - ESTRUTURA;;;73;;3179488;
35482;;;;;;#AF46AF;;;;;;;;ANEXOS - INSTALAÇÕES/ACABAMENTO;;;74;;3179489;
35482;;;;;;#6806B5;;;;;;;;ANEXOS - EQUIPAMENTOS;;;75;;3179490;
35482;;;;;;#FF6C0F;;;;;;;;ANEXOS - PINTURA;;;76;;3179494;
35482;0.0;0.0;151.0;2026-10-06;2026-05-08;#018367;37.0;-16.0;0.0;167.0;2026-11-12;2026-05-29;0.0;IMPERMEABILIZAÇÃO VÃO DAS ESQUADRIAS;IMPERMEABILIZAÇÃO VÃO DAS ESQUADRIAS;;77;0.0;3179657;0.0
35482;0.0;66564.2799933435;146.0;2026-09-22;2026-04-29;#587832;49.0;-19.0;0.0;165.0;2026-11-10;2026-05-29;0.0;IMPERMEABILIZAÇÃO RODAPÉ EXTERNO;IMPERMEABILIZAÇÃO RODAPÉ EXTERNO;;78;0.0;3179722;66564.2799933435
35482;0.0;91327.4199908673;146.0;2026-10-19;2026-05-26;#540B8E;37.0;-21.0;0.0;167.0;2026-11-25;2026-06-11;0.0;INST. GÁS;INST. GÁS;;79;0.0;3179768;91327.4199908673
35482;0.0;48572.27;127.0;2027-05-11;2027-01-04;#E4045F;0.0;0.0;0.0;127.0;2027-05-11;2027-01-04;0.0;PAI - PREPARAÇÃO TERRENO + PLANTIO;PAI - PREPARAÇÃO TERRENO + PLANTIO;;80;0.0;3186421;48572.27
35482;;;;;;#000000;;;;;;;;PREPARAÇÃO DE PLATAFORMA;;;81;;3186480;
35482;0.15909091;35549.859996445;147.0;2026-08-18;2026-03-24;#0A322A;52.0;-8.0;0.0;155.0;2026-10-09;2026-05-07;0.0;PRUMADA PLUVIAL;PRUMADA PLUVIAL;PRUMADA PLUVIAL;82;0.0;3236905;35549.859996445
35482;0.15909091;115213.8500138256;147.0;2026-08-18;2026-03-24;#E85F08;52.0;-8.0;0.0;155.0;2026-10-09;2026-05-07;0.0;PRUMADA ESGOTO;PRUMADA ESGOTO;PRUMADA ESGOTO;83;0.0;3236906;115213.8500138256
35482;0.15909091;55549.859994445;147.0;2026-08-18;2026-03-24;#5A4B66;52.0;-8.0;0.0;155.0;2026-10-09;2026-05-07;0.0;PRUMADA ÁGUA;PRUMADA ÁGUA;PRUMADA ÁGUA;84;0.0;3236907;55549.859994445
35482;0.11363636;35549.859996445;153.0;2026-09-01;2026-04-01;#23843B;49.0;-7.0;0.0;160.0;2026-10-20;2026-05-13;0.0;KIT HIDRÁULICO;KIT HIDRÁULICO;KIT HIDRÁULICO;85;0.0;3236908;35549.859996445
35482;0.0;0.0;149.0;2026-08-12;2026-03-16;#540B8E;48.0;-3.0;0.0;152.0;2026-09-29;2026-04-30;0.0;ELE - TESTE ENTUPIMENTO ELÉTRICO;ELE - TESTE ENTUPIMENTO ELÉTRICO;ELE - TESTE ENTUPIMENTO ELÉTRICO;86;0.0;3236919;0.0
35482;0.11363636;115213.8500138256;153.0;2026-09-01;2026-04-01;#E85F08;49.0;-7.0;0.0;160.0;2026-10-20;2026-05-13;0.0;RAMAL ESGOTO;RAMAL ESGOTO;RAMAL ESGOTO;87;0.0;3237412;115213.8500138256
35482;0.0;0.0;153.0;2026-09-01;2026-04-01;#1B425C;49.0;-7.0;0.0;160.0;2026-10-20;2026-05-13;0.0;ARANHA DRENAGEM;ARANHA DRENAGEM;ARANHA DRENAGEM;88;0.0;3237413;0.0
35482;;;;;;#910291;;;;;;;;TESTE DE IMPERMEABILIZAÇÃO;;;89;;3237421;
35482;;;;;;#E70302;;;;;;;;ESQ - ESQUADRIA ALUMÍNIO;;;90;;3237878;
35482;;;;;;#0A322A;;;;;;;;CER - REVESTIMENTO CERÂMICO APTO;;;91;;3237879;
35482;;;;;;#02375A;;;;;;;;PORTA MADEIRA;;;92;;3237880;
35482;;;;;;#961046;;;;;;;;ARANHA ESGOTO;;;93;;3237881;
35482;;;;;;#03A12A;;;;;;;;EST - ESTRUTURA;;;94;;3237882;
35482;;;;;;#348248;;;;;;;;ALV - BLOCO DE GESSO VEDAÇÃO;;;95;;3237883;
35482;;;;;;#1B425C;;;;;;;;SHAFT HALL (DRYWALL);;;96;;3237884;
35482;;;;;;#727800;;;;;;;;GAS - INFRA GÁS;;;97;;3237885;
35482;;;;;;#2A5FEC;;;;;;;;REG - REGULARIZAÇÃO INTERNA;;;98;;3237886;
35482;;;;;;#2A5FEC;;;;;;;;INFRA - CLIMATIZAÇÃO;;;99;;3237887;
35482;;;;;;#E66503;;;;;;;;IMP - IMPERMEABILIZAÇÃO DE SACADA/ LAJE TÉCNICA;;;100;;3237888;
35482;;;;;;#513567;;;;;;;;TESTE DE IMPERMEABILIZAÇÃO LAJE TÉCNICA/SACADA;;;101;;3237889;
35482;;;;;;#4F2301;;;;;;;;INFRA - INCÊNDIO;;;102;;3237890;
35482;;;;;;#01263F;;;;;;;;ESQ - IMPERMEABILIZAÇÃO DE VÃO;;;103;;3237891;
35482;;;;;;#E85F08;;;;;;;;ESQ - PINGADEIRA;;;104;;3237892;
35482;;;;;;#018367;;;;;;;;TANQUE;;;105;;3237893;
35482;;;;;;#E85F08;;;;;;;;SKIN COAT;;;106;;3237894;
35482;;;;;;#1B425C;;;;;;;;BANCADA WC;;;107;;3237895;
35482;;;;;;#038723;;;;;;;;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;;;108;;3237896;
35482;;;;;;#E70302;;;;;;;;IMP - TESTE DE IMPERMEABILIZAÇÃO;;;109;;3237897;
35482;;;;;;#2A5FEC;;;;;;;;PORTA CORTA FOGO;;;110;;3237898;
35482;;;;;;#CD11CD;;;;;;;;CON - CONTRA PISO;;;111;;3237899;
35482;;;;;;#BE0503;;;;;;;;COBOGÓ LAJE TÉCNICA;;;112;;3237900;
35482;;;;;;#A45D5C;;;;;;;;BATENTE PORTA CORTA FOGO;;;113;;3237901;
35482;0.0;310320.2699689679;142.0;2026-10-23;2026-06-03;#0673BA;39.0;-25.0;0.0;167.0;2026-12-01;2026-06-17;0.0;SERR - CORRIMÃO E ESCADAS;SERR - CORRIMÃO E ESCADAS;;114;0.0;3237902;310320.2699689681
35482;;;;;;#274702;;;;;;;;SKIM COAT;;;115;;3237903;
35482;;;;;;#C30A1B;;;;;;;;ESQ - ARREMATE DE CAIXILHO;;;116;;3237904;
35482;;;;;;#1B425C;;;;;;;;FOR - FORRO DE GESSO E SANCA;;;117;;3237905;
35482;;;;;;#E4045F;;;;;;;;SANCA HALL;;;118;;3237906;
35482;;;;;;#038723;;;;;;;;PORTA DE CORRER;;;119;;3237907;
35482;;;;;;#521E7B;;;;;;;;CER - PISO CERÂMICO/DIVIBOX/SOLEIRA APTO;;;120;;3237908;
35482;;;;;;#BE0503;;;;;;;;CERÂMICA HALL;;;121;;3237909;
35482;;;;;;#C50553;;;;;;;;BANCADA COZINHA;;;122;;3237910;
35482;0.0;0.0;155.0;2026-11-05;2026-06-03;#C50553;36.0;-22.0;0.0;177.0;2026-12-11;2026-06-17;0.0;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;;123;0.0;3237911;0.0
35482;;;;;;#73772E;;;;;;;;RESERVATÓRIO SUPERIOR;;;124;;3237912;
35482;;;;;;#285777;;;;;;;;PLATIBANDA;;;125;;3237913;
35482;0.0;162499.99998375;169.0;2026-11-03;2026-05-18;#038723;45.0;-21.0;0.0;190.0;2026-12-18;2026-06-11;0.0;ESCADA MARINHEIRO;ESCADA MARINHEIRO;;126;0.0;3237914;162499.99998375
35482;;;;;;#274702;;;;;;;;IMPERM. RESERVATÓRIO;;;127;;3237915;
35482;;;;;;#A338F8;;;;;;;;ESTRUTURA TELHADO;;;128;;3237916;
35482;;;;;;#02375A;;;;;;;;TELHADO;;;129;;3237917;
35482;;;;;;#1C303E;;;;;;;;REGULARIZAÇÃO FACHADA;;;130;;3237918;
35482;;;;;;#0A322A;;;;;;;;TEXTURA FACHADA;;;131;;3237919;
35482;;;;;;#12862F;;;;;;;;SELADOR FACHADA;;;132;;3237920;
35482;;;;;;#8C0BF1;;;;;;;;FUN - ARM./INSTA. RADIER;;;133;;3237921;
35482;;;;;;#32373A;;;;;;;;LIMPEZA TERRENO;;;134;;3237922;
35482;1.0;72447.37;41.0;2026-03-03;2026-01-21;#03A12A;0.0;0.0;1.0;41.0;2026-03-03;2026-01-21;0.96;LOCAÇÃO OBRA;LOCAÇÃO OBRA;LOCAÇÃO OBRA;135;0.96;3237923;72447.37
35482;;;;;;#285777;;;;;;;;INST. PROVISÓRIAS;;;136;;3237924;
35482;;;;;;#C22CC2;;;;;;;;QUADRA POLIESPORTIVA;;;137;;3237925;
35482;;;;;;#20826C;;;;;;;;PLAYGROUND INFANTIL;;;138;;3237926;
35482;;;;;;#018367;;;;;;;;ACADEMIA AO AR LIVRE;;;139;;3237927;
35482;;;;;;#5A4B66;;;;;;;;PRAÇA;;;140;;3237928;
35482;;;;;;#12862F;;;;;;;;CENTRAL DE ESTUDOS;;;141;;3237929;
35482;;;;;;#4F9002;;;;;;;;BICICLETÁRIO;;;142;;3237930;
35482;;;;;;#29475A;;;;;;;;PREPARAÇÃO - POÇO DE ELEVADOR;;;143;;3237931;
35482;0.54;670461.39;143.0;2026-06-25;2026-02-02;#457986;28.0;0.0;0.34;143.0;2026-07-23;2026-03-02;0.37;INFRA DRENAGEM;INFRA DRENAGEM;INFRA DRENAGEM;144;0.2;3237932;670461.39
35482;;;;;;#000000;;;;;;;;INFRA ÁGUA;;;145;;3237933;
35482;0.54;1562411.03;143.0;2026-06-25;2026-02-02;#FF6C0F;62.0;1.0;0.1;142.0;2026-08-26;2026-04-06;0.0;INFRA ESGOTO;INFRA ESGOTO;INFRA ESGOTO;146;0.0;3237934;138334.95
35482;;;;;;#FF6C0F;;;;;;;;INFRA ELÉTRICA;;;147;;3237935;
35482;;;;;;#1D7A92;;;;;;;;RESERVATÓRIO INFERIOR;;;148;;3237936;
35482;0.0;601694.87;89.0;2026-11-25;2026-08-28;#2A5FEC;0.0;0.0;0.0;89.0;2026-11-25;2026-08-28;0.0;CALÇADAS;CALÇADAS;;149;0.0;3237937;601694.87
35482;;;;;;#387D8E;;;;;;;;SHAFTS APTO;;;150;;3237938;
35482;;;;;;#0E204F;;;;;;;;CENTRAL DE RESIDUOS;;;151;;3237939;
35482;0.0;0.0;146.0;2026-10-19;2026-05-26;#A338F8;37.0;-21.0;0.0;167.0;2026-11-25;2026-06-11;0.0;INST. ESCADA JACARÉ;INST. ESCADA JACARÉ;;152;0.0;3242338;0.0
35482;0.0;69997.12;84.0;2026-09-18;2026-06-26;#017E9E;0.0;0.0;0.0;84.0;2026-09-18;2026-06-26;0.0;REDE ELÉTRICA E TELEFONIA;REDE ELÉTRICA E TELEFONIA;;153;0.0;3271367;69997.12
35482;1.0;18041.42;11.0;2026-02-13;2026-02-02;#521E7B;19.0;-2.0;1.0;13.0;2026-03-04;2026-02-19;1.0;BIBLIOTECA - FUNDAÇÃO;BIBLIOTECA - FUNDAÇÃO;BIBLIOTECA - FUNDAÇÃO;154;1.0;3271393;18041.42
35482;1.0;26056.02;39.0;2026-03-27;2026-02-16;#C22CC2;20.0;-3.0;1.0;42.0;2026-04-16;2026-03-05;0.6;BIBLIOTECA - ESTRUTURA;BIBLIOTECA - ESTRUTURA;BIBLIOTECA - ESTRUTURA;155;0.6;3271403;26056.02
35482;0.0;39466.92;57.0;2027-02-05;2026-12-10;#40505B;0.0;0.0;0.0;57.0;2027-02-05;2026-12-10;0.0;BIBLIOTECA - INSTALAÇÕES/ACABAMENTO;BIBLIOTECA - INSTALAÇÕES/ACABAMENTO;;156;0.0;3271406;39466.92
35482;1.0;860.0;11.0;2026-02-13;2026-02-02;#540B8E;19.0;-2.0;1.0;13.0;2026-03-04;2026-02-19;0.0;ACADEMIA - FUNDAÇÃO;ACADEMIA - FUNDAÇÃO;ACADEMIA - FUNDAÇÃO;157;0.0;3271407;860.0
35482;1.0;23720.06;42.0;2026-04-06;2026-02-23;#C22CC2;18.0;-1.0;0.86666667;43.0;2026-04-24;2026-03-12;0.5;CENTRO COMUNITÁRIO - ESTRUTURA;CENTRO COMUNITÁRIO - ESTRUTURA;CENTRO COMUNITÁRIO - ESTRUTURA;158;0.5;3271410;23720.06
35482;0.0;7740.0;13.0;2027-03-25;2027-03-12;#A338F8;0.0;0.0;0.0;13.0;2027-03-25;2027-03-12;0.0;ACADEMIA - EQUIPAMENTOS;ACADEMIA - EQUIPAMENTOS;;159;0.0;3271412;7740.0
35482;0.0;1200.0;13.0;2027-03-25;2027-03-12;#A338F8;0.0;0.0;0.0;13.0;2027-03-25;2027-03-12;0.0;BICICLETÁRIO - EQUIPAMENTOS;BICICLETÁRIO - EQUIPAMENTOS;;160;0.0;3271414;1200.0
35482;1.0;10800.0;11.0;2026-02-13;2026-02-02;#540B8E;19.0;-2.0;1.0;13.0;2026-03-04;2026-02-19;0.5;BICICLETÁRIO - FUNDAÇÃO;BICICLETÁRIO - FUNDAÇÃO;BICICLETÁRIO - FUNDAÇÃO;161;0.5;3271421;10800.0
35482;1.0;2690.0;11.0;2026-02-13;2026-02-02;#540B8E;19.0;-2.0;1.0;13.0;2026-03-04;2026-02-19;0.0;PLAYGROUND - FUNDAÇÃO;PLAYGROUND - FUNDAÇÃO;PLAYGROUND - FUNDAÇÃO;162;0.0;3271430;2690.0
35482;0.0;24210.0;13.0;2027-03-25;2027-03-12;#A338F8;0.0;0.0;0.0;13.0;2027-03-25;2027-03-12;0.0;PLAYGROUND - EQUIPAMENTOS;PLAYGROUND - EQUIPAMENTOS;;163;0.0;3271458;24210.0
35482;1.0;21000.0;18.0;2026-02-20;2026-02-02;#540B8E;0.0;0.0;1.0;18.0;2026-02-20;2026-02-02;1.0;QUADRA POLIESPORTIVA - FUNDAÇÃO;QUADRA POLIESPORTIVA - FUNDAÇÃO;QUADRA POLIESPORTIVA - FUNDAÇÃO;164;1.0;3271459;21000.0
35482;0.0;14000.0;18.0;2027-02-26;2027-02-08;#E85F08;0.0;0.0;0.0;18.0;2027-02-26;2027-02-08;0.0;QUADRA POLIESPORTIVA - PINTURA;QUADRA POLIESPORTIVA - PINTURA;;165;0.0;3271462;14000.0
35482;;;;;;#A338F8;;;;;;;;QUADRA POLIESPORTIVA - EQUIPAMENTOS;;;166;;3271463;
35482;1.0;29825.84;18.0;2026-02-20;2026-02-02;#540B8E;19.0;-2.0;1.0;20.0;2026-03-11;2026-02-19;1.0;CENTRO COMUNITÁRIO - FUNDAÇÃO;CENTRO COMUNITÁRIO - FUNDAÇÃO;CENTRO COMUNITÁRIO - FUNDAÇÃO;167;1.0;3271465;29825.84
35482;0.0;47321.63;57.0;2027-02-05;2026-12-10;#285777;0.0;0.0;0.0;57.0;2027-02-05;2026-12-10;0.0;CENTRO COMUNITÁRIO - INSTALAÇÕES/ACABAMENTO;CENTRO COMUNITÁRIO - INSTALAÇÕES/ACABAMENTO;;168;0.0;3271466;47321.63
35482;1.0;1800.0;11.0;2026-02-13;2026-02-02;#540B8E;19.0;-2.0;1.0;13.0;2026-03-04;2026-02-19;0.0;DEPÓSITO LIXO - FUNDAÇÃO;DEPÓSITO LIXO - FUNDAÇÃO;DEPÓSITO LIXO - FUNDAÇÃO;169;0.0;3271467;1800.0
35482;1.0;10000.0;11.0;2026-02-13;2026-02-02;#540B8E;19.0;-2.0;1.0;13.0;2026-03-04;2026-02-19;0.0;ESPAÇO PET - FUNDAÇÃO;ESPAÇO PET - FUNDAÇÃO;ESPAÇO PET - FUNDAÇÃO;170;0.0;3271468;10000.0
35482;1.0;1815.0;11.0;2026-02-13;2026-02-02;#540B8E;19.0;-2.0;1.0;13.0;2026-03-04;2026-02-19;0.0;PERGOLADO - FUNDAÇÃO;PERGOLADO - FUNDAÇÃO;PERGOLADO - FUNDAÇÃO;171;0.0;3271469;1815.0
35482;0.0;16200.0;13.0;2027-03-25;2027-03-12;#A338F8;0.0;0.0;0.0;13.0;2027-03-25;2027-03-12;0.0;DEPÓSITO LIXO - EQUIPAMENTOS;DEPÓSITO LIXO - EQUIPAMENTOS;;172;0.0;3271474;16200.0
35482;;;;;;#AF46AF;;;;;;;;PERGOLADO - ESTRUTURA;;;173;;3271475;
35482;;;;;;#BD5200;;;;;;;;DRE - ESCAVAÇÃO DE VALAS;;;174;;3271639;
35482;;;;;;#E4061B;;;;;;;;DRE - APILOAMENTO DE VALAS;;;175;;3271643;
35482;;;;;;#FF6C0F;;;;;;;;DRE - LASTRO DE AREIA;;;176;;3271647;
35482;;;;;;#C50553;;;;;;;;DRE - ENVOLTÓRIO DE AREIA;;;177;;3271650;
35482;;;;;;#E66503;;;;;;;;DRE - REATERRO - MATERIAL ESCAVADO;;;178;;3271653;
35482;;;;;;#2C65FB;;;;;;;;DRE - POÇO DE VISITA;;;179;;3271656;
35482;;;;;;#0673BA;;;;;;;;DRE - BOCA DE LOBO;;;180;;3271657;
35482;;;;;;#055589;;;;;;;;DRE - CAIXA COLETORA;;;181;;3271659;
35482;;;;;;#224DBF;;;;;;;;DRE - CANALETA;;;182;;3271663;
35482;;;;;;#3D3D3D;;;;;;;;DRE - TUBO PEAD;;;183;;3271671;
35482;;;;;;#0E204F;;;;;;;;DRE - TUBO EM CONCRETO;;;184;;3271673;
35482;;;;;;#BD5200;;;;;;;;ESG - ESCAVAÇÃO DE VALAS;;;185;;3271689;
35482;;;;;;#E4061B;;;;;;;;ESG - APILOAMENTO DE VALAS;;;186;;3271690;
35482;;;;;;#FF6C0F;;;;;;;;ESG - LASTRO DE AREIA;;;187;;3271691;
35482;;;;;;#C50553;;;;;;;;ESG - ENVOLTÓRIO DE AREIA;;;188;;3271692;
35482;;;;;;#E70302;;;;;;;;ESG - TUBO PVC;;;189;;3271693;
35482;;;;;;#574467;;;;;;;;ESG - CAIXA DE INSPEÇÃO;;;190;;3271695;
35482;;;;;;#BD5200;;;;;;;;ABAST - ESCAVAÇÃO DE VALAS;;;191;;3271720;
35482;;;;;;#E4061B;;;;;;;;ABAST - APILOAMENTO DAS VALAS;;;192;;3271724;
35482;;;;;;#FF6C0F;;;;;;;;ABAST - LASTRO DE AREIA;;;193;;3271725;
35482;;;;;;#841D47;;;;;;;;ABAST - ENVOLTÓRIO DE AREIA;;;194;;3271728;
35482;;;;;;#E85F08;;;;;;;;ABAST - REATERRO - MATERIAL ESCAVADO;;;195;;3271732;
35482;;;;;;#E70302;;;;;;;;ABAST - REDE TUBO PVC;;;196;;3271734;
35482;;;;;;#02375A;;;;;;;;ABAST - CAIXA REGISTRO;;;197;;3271736;
35482;;;;;;#A338F8;;;;;;;;ABAST - LIGAÇÃO DOMICILIAR;;;198;;3271737;
35482;;;;;;#40505B;;;;;;;;INTERTRAVADO;;;199;;3271780;
35482;;;;;;#0A4C77;;;;;;;;MEIO FIO EM CONCRETO;;;200;;3271781;
35482;;;;;;#E70302;;;;;;;;ESQ - PORTINHOLA GÁS;;;201;;3273157;
35482;0.54;171970.77;143.0;2026-06-25;2026-02-02;#03A12A;62.0;1.0;0.1;142.0;2026-08-26;2026-04-06;0.0;INFRA - ABASTECIMENTO;INFRA - ABASTECIMENTO;INFRA - ABASTECIMENTO;202;0.0;3273240;171970.77
35482;0.0;0.0;189.0;2026-07-13;2026-01-05;#6806B5;-56.0;85.0;0.0;104.0;2026-05-18;2026-02-03;0.0;FUN - FORMA/LOCAÇÃO RADIER;FUN - FORMA/LOCAÇÃO RADIER;FUN - FORMA/LOCAÇÃO RADIER;203;0.0;3277237;0.0
35482;1.0;45000.0;43.0;2026-01-20;2025-12-08;#3D3D3D;0.0;0.0;1.0;43.0;2026-01-20;2025-12-08;1.0;LEVANTAMENTO TOPOGRÁFICO;LEVANTAMENTO TOPOGRÁFICO;LEVANTAMENTO TOPOGRÁFICO;204;1.0;3277420;45000.0
35482;0.0;40608.3199959392;149.0;2026-10-14;2026-05-18;#E70302;36.0;-18.0;0.0;167.0;2026-11-19;2026-06-05;0.0;RAMPA ACESSO;RAMPA ACESSO;;205;0.0;3277423;40608.3199959392
35482;0.0;16335.0;13.0;2027-03-25;2027-03-12;#540B8E;0.0;0.0;0.0;13.0;2027-03-25;2027-03-12;0.0;PERGOLADO E BANCOS;PERGOLADO E BANCOS;;206;0.0;3282241;16335.0
35681;0.0;415728.2399085396;238.0;2026-12-28;2026-05-04;#A338F8;16.0;-9.0;0.0;247.0;2027-01-13;2026-05-11;0.0;ELE - KIT ELÉTRICO/TESTE ENTUPIMENTO;ELE - KIT ELÉTRICO/TESTE ENTUPIMENTO;;1;0.0;3182980;1039331.4497713462
35681;0.0;0.0;231.0;2027-02-08;2026-06-22;#40505B;15.0;-8.0;0.0;239.0;2027-02-23;2026-06-29;0.0;CD - CAIXA D'ÁGUA;CD - CAIXA D''ÁGUA;;2;0.0;3182981;0.0
35681;0.0;47081.789989642;235.0;2027-02-01;2026-06-11;#0867A4;15.0;-8.0;0.0;243.0;2027-02-16;2026-06-18;0.0;FOR - FORRO DE GESSO;FOR - FORRO DE GESSO;;3;0.0;3182982;117704.8599741048
35681;0.0;1103944.3497571317;234.0;2027-02-11;2026-06-22;#BE0503;15.0;-8.0;0.0;242.0;2027-02-26;2026-06-29;0.0;CER - REVESTIMENTO CERÂMICO;CER - REVESTIMENTO CERÂMICO;;4;0.0;3182983;2759872.819392827
35681;0.0;326642.9999281385;231.0;2027-03-17;2026-07-29;#7A4E2D;16.0;-9.0;0.0;240.0;2027-04-02;2026-08-05;0.0;MAD - PORTA INTERNA;MAD - PORTA INTERNA;;5;0.0;3182984;816607.4998203464
35681;0.0;32849.99999781;234.0;2027-04-19;2026-08-28;#52801D;16.0;-9.0;0.0;243.0;2027-05-05;2026-09-04;0.0;LIM - LIMPEZA FINAL;LIM - LIMPEZA FINAL;;6;0.0;3182985;80174.999994655
35681;0.0;0.0;234.0;2027-05-10;2026-09-18;#01263F;15.0;-8.0;0.0;242.0;2027-05-25;2026-09-25;0.0;VIS - VISTORIA;VIS - VISTORIA;;7;0.0;3182986;0.0
35681;0.0;26467.2000063521;231.0;2027-03-24;2026-08-05;#C30A1B;16.0;-9.0;0.0;240.0;2027-04-09;2026-08-12;0.0;BAN - BANCADA WC;BAN - BANCADA WC;;8;0.0;3182987;66112.250015867
35681;0.0;21900.000000219;228.0;2027-03-05;2026-07-20;#910291;17.0;-10.0;0.0;238.0;2027-03-22;2026-07-27;0.0;DES - DESENGROSSO;DES - DESENGROSSO;;9;0.0;3182988;53450.0000005345
35681;0.0;2996054.2157546054;231.0;2026-12-21;2026-05-04;#224DBF;9.0;-2.0;0.0;233.0;2026-12-30;2026-05-11;0.0;EST - FORMA/CONCRETO PAREDE 1;EST - FORMA/CONCRETO PAREDE 1;;10;0.0;3182989;8214624.864571699
35681;;;;;;#4F2301;;;;;;;;REG - REGULARIZAÇÃO EMPENA;;;11;;3182990;
